day,segment,co_reference_ppm,co_reference_min_ppm,co_reference_max_ppm,humidity_pct,temperature_c,log_r1_blind,log_r2_blind,log_r3_blind,log_r4_blind,log_r5_blind,log_r6_blind,log_r7_blind,log_r8_blind,log_r9_blind,log_r10_blind,log_r11_blind,log_r12_blind,log_r13_blind,log_r14_blind,log_r1_high,log_r1_low,log_r2_high,log_r2_low,log_r3_high,log_r3_low,log_r4_high,log_r4_low,log_r5_high,log_r5_low,log_r6_high,log_r6_low,log_r7_high,log_r7_low,log_r8_high,log_r8_low,log_r9_high,log_r9_low,log_r10_high,log_r10_low,log_r11_high,log_r11_low,log_r12_high,log_r12_low,log_r13_high,log_r13_low,log_r14_high,log_r14_low,co_level_offline_ppm,position_split,day_split,split
20161003_085624,42,11.11,2.22,11.11,19.8,27.18,0.9482931479996494,1.0647452191565325,2.493354201869553,3.587397518143099,3.88886696171094,3.666761648860317,3.877708954893404,3.3927787105524323,3.133540134041076,3.240140128492907,3.4082987736516865,3.3052736803586655,3.1776620869598564,3.3686879639664165,-2.4123999590012524,2.1411949379553183,-1.9203886700273005,2.3812946046642907,-2.0643562147512786,3.460563172267259,-2.2136588837996443,3.728830669616164,-2.066723081234803,4.040662451972241,-2.033703723012661,3.9537348439197952,-2.004705195565819,4.027524328846767,-2.2916451529557116,3.4761038444611634,-2.3351082846996056,3.268857659668439,-2.1252760780236355,3.342858271074044,-2.2219271899765913,3.441260688451645,-2.218243944560295,3.3651832552434295,-2.277892480403674,3.2685646327554356,-2.231195096907373,3.451792265551195,11.11,test,train,excluded_cross_cell
20161003_085624,43,2.22,2.22,13.33,16.43,27.14,3.0736095614744725,3.7203538960736804,4.190914554190336,4.034909441002574,4.358580151591528,4.325177143700586,4.362247307106261,4.039136597959281,3.9595781215253036,3.998261250294809,4.052767074055042,3.942344623447858,3.9247891700778195,4.0993354204772245,-2.3925098005220327,3.673595751082197,-1.8401099284446203,4.1175726883413075,-1.9643287981276845,4.295028439415554,-2.0980129272652714,4.058560204696614,-1.9365540541312884,4.3863684453575775,-1.924833823453397,4.352036389374165,-1.8871696540327132,4.380313918813059,-2.2118307297255817,4.09711405696204,-2.31061726469131,4.032070142737597,-2.1004609089039112,4.0497411214820485,-2.1955260207006377,4.100643018569723,-2.165435254846812,3.9784865475233744,-2.221005530729447,3.972956285487077,-2.2081844175725616,4.156945269510616,2.22,validation,train,excluded_cross_cell
20161003_085624,44,13.33,2.22,13.33,31.36,27.1439,3.042696963034086,3.422407514689278,3.814593180763036,3.7932101897302535,4.150531115069218,4.111983084826135,4.159070565783744,3.281365999575873,3.017948652074106,3.0417471616334386,3.243166405435015,3.1798314161723753,3.0435839021986144,3.195050236303847,-2.3925103990409378,3.7108341757576464,-1.8796076134446653,3.9918226066306217,-2.0192876897918897,4.161093139385745,-2.1649995249717415,3.8735420186098644,-2.0136540816901025,4.266116219568666,-1.9855872314421201,4.245507927321702,-1.9575779539229954,4.267457179930745,-2.290656522128772,3.344824541531306,-2.3309845675157437,3.133540134041076,-2.1236027870143905,3.1488996129175946,-2.2173252490432223,3.277669123777179,-2.218243944560295,3.2671096438301435,-2.2710864259346746,3.123544844847553,-2.2302644314144198,3.294536020271281,13.33,validation,train,excluded_cross_cell
20161003_085624,45,2.22,2.22,15.56,41.5,27.14,2.6850919995127676,2.2971142726818554,3.502402274668468,3.6691664228039165,4.136142080764034,4.097275263518676,4.137911585700615,4.067718206154391,3.9664865691969875,4.0497411214820485,4.100643018569723,4.003297781203734,3.9607045922747024,4.1343037846615385,-2.406835114367845,3.411316015183318,-1.8792800667575502,3.3624600183431865,-2.0272286702329017,3.973447307415145,-2.1567546447825063,3.70155873127101,-2.001740034015984,4.165124502616452,-1.9747212309094329,4.142040477125466,-1.9505207616129967,4.173873291677614,-2.201835189893903,4.105279556649788,-2.30759763481759,4.053210018863545,-2.0955709236097197,4.117917849414473,-2.1919385729069822,4.135134556230345,-2.1610855307203463,4.034585711351153,-2.212744388994256,4.023467774421524,-2.205458382263323,4.187004262910916,2.22,train,train,train
20161003_085624,46,15.56,11.11,15.56,18.68,27.0325,2.459169950662262,2.7596491154498892,3.3031838845192296,3.712583773625496,3.9532474789428633,3.880148363699156,3.9894117328712237,3.152488128392621,2.8539440296157492,2.769490176701899,3.0475606747463546,3.03661986592266,2.8269526100265097,3.0093195470625065,-2.396895772465287,3.369304156775081,-1.9004591098625903,3.673595751082197,-2.04523404273809,3.9492147385158827,-2.1946279514889535,3.860681288815627,-2.0409906516193512,4.150531115069218,-2.01066202628501,4.126902100004494,-1.9852234627829315,4.159070565783744,-2.290162694928136,3.2085830353827687,-2.32687778556309,2.9748354478410057,-2.1215144051247283,2.914359515088254,-2.2136588837996443,3.0999616497146794,-2.219163484854973,3.1513846823644776,-2.268666991592261,2.940589474056782,-2.226550406718048,3.1367065242646173,15.56,test,train,excluded_cross_cell
20161003_085624,47,11.11,11.11,20.0,50.33,27.1,2.1684642416648696,1.6018085763924228,2.8742291004422165,3.3906923970170078,3.91792555108076,3.7598323572678947,3.923512744843116,3.5219212739426964,3.2969258421545407,3.3601461942125406,3.4745872388902064,3.454042804208681,3.320370477698179,3.4824117104119012,-2.4062804831407023,3.124675429497219,-1.9115570898667094,2.8866315121644064,-2.060423535844074,3.669635851575877,-2.210917904468222,3.4755841244795342,-2.0635685025242623,4.040662451972241,-2.0279882600909205,3.985411004177492,-2.004335790241975,4.053734350829771,-2.270117902856544,3.579664296638472,-2.3258537199334,3.4195839741744023,-2.1136189934814222,3.4456256656965008,-2.210917904468222,3.5075651045615257,-2.206366235253503,3.527542179128571,-2.260004760254504,3.386932627725762,-2.222850124975192,3.5676435892978198,11.11,test,train,excluded_cross_cell
20161003_085624,48,20.0,20.0,20.0,55.91,27.06,0.45298898483533945,0.11145134915572691,0.8808782231675626,2.542679629427119,2.6942081740801065,2.307396104051179,2.7185596007141672,2.873648811753265,2.5356156068170588,2.457008243726606,2.785492185278769,2.735230773063916,2.502390151519812,2.702655676784903,-2.4157537910996836,1.6830786325854628,-1.9540431322855023,1.1127124130468913,-2.0980129272652714,2.2225565518868295,-2.2633643798407643,3.0042161832023013,-2.114447150878651,3.475593407562508,-2.0850572804654717,3.2238275448421336,-2.049494465311884,3.477164101464135,-2.304587095664719,2.9505047556173016,-2.333044300478754,2.676002103133316,-2.1261139498782664,2.6179139467650554,-2.2219271899765913,2.8554524471000198,-2.2302644314144198,2.872428401084904,-2.284745174865715,2.638242712190277,-2.2330590303454354,2.844543037653077,20.0,train,train,train
20161003_085624,49,20.0,2.22,20.0,42.01,26.94,0.12890687095564735,-0.06523329268824213,0.5968184259651687,2.4146955578009086,2.428741859787404,2.0416410726818937,2.4588830535217783,2.759648444219347,2.3757240243507876,2.2714134338543377,2.6421454137144917,2.5715811644903446,2.3458292758822656,2.5425306959451346,-2.4168742393961735,1.2463424006924453,-1.9575779539229954,0.8396688332227125,-2.1070183094500705,1.9376907478501317,-2.2710864259346746,3.0571988937314707,-2.119430549896199,3.337138745361435,-2.091514122914105,3.039777866692666,-2.0580715159436433,3.3445176767522127,-2.31061726469131,2.8376505439317303,-2.3351082846996056,2.5356156068170588,-2.1286317858706076,2.451746202736779,-2.2237739125697558,2.731115474033206,-2.234926444520231,2.736987450996808,-2.2926347621408776,2.509509827484882,-2.233992301528434,2.7043901780484987,20.0,train,train,train
20161003_085624,50,2.22,2.22,20.0,51.84,26.98,0.6419035859183146,0.22721499358639516,1.3961822291215105,3.0950493321873034,3.6624790090074626,3.3304146053694494,3.5944057771197753,3.932111866265401,3.8631919404222863,4.013789893991795,4.032571990096097,3.947741438907357,3.823936869273558,4.127739040913559,-2.4219320093253076,1.7497066327568036,-1.9186841628017217,1.161968627217991,-2.086264848127167,2.5532254809387895,-2.2256240518579173,3.263646493104956,-2.0907047339585465,3.7921735862711734,-2.033703723012661,3.6862434829926554,-2.0279882600909205,3.796432564278658,-2.206366235253503,4.018835865922452,-2.308603165319609,3.9595781215253036,-2.0980129272652714,4.069115639176316,-2.198225077669803,4.072141556320905,-2.164563795096671,3.98407386317213,-2.2237739125697558,3.878755735312,-2.2072749131897207,4.171865631698266,2.22,test,train,excluded_cross_cell
20161003_085624,51,20.0,6.67,20.0,44.62,26.94,-0.016790201624678997,-0.15088123548589258,0.45782833745125573,2.338202801777282,2.311896420361861,1.9609322907284157,2.34216724906953,2.783271590068833,2.4178850483566228,2.3526696571614663,2.7035899058932698,2.6063604078371494,2.39285966983494,2.577886903720821,-2.4179959445053734,1.0465448329371005,-1.9597048600775024,0.6920871526945225,-2.107018647595095,1.7288367618389882,-2.2706021643956094,3.0073273933138616,-2.119847043048145,3.268948975182628,-2.0931348688118385,2.9632367105801523,-2.0588561364413884,3.2740695881366033,-2.312635428847547,2.863211798351651,-2.3351082846996056,2.5603770727982615,-2.1315773848925135,2.521290541379045,-2.2265508361825788,2.775424722124228,-2.234926444520231,2.7586419161071567,-2.294616923344869,2.542034970582565,-2.2358614609511376,2.7374730717753804,20.0,validation,train,excluded_cross_cell
20161003_085624,52,6.67,6.67,17.78,46.7,26.9,0.422912021711885,0.14522525215277915,1.1852180278422881,3.0719569325161946,3.4986386224754344,3.0835874611020024,3.4322049720907817,3.6844722566706976,3.5187314974516704,3.658446019492981,3.731342501370274,3.672589998397318,3.5244292491389446,3.775946662878277,-2.422495389666603,1.5068843727735284,-1.9317114296555002,1.0419921109084573,-2.0923241675108497,2.388814600370997,-2.2405497020745933,3.3004668717072976,-2.1037342342488805,3.7618347979610847,-2.0541637344955674,3.5963528964361964,-2.0394518934636774,3.75577846834431,-2.26048391697541,3.767873150228729,-2.322787800311565,3.6365356080902065,-2.115275994689052,3.733616176079985,-2.214574215671332,3.7708441597193905,-2.198225077669803,3.714147510860654,-2.2595256035335987,3.5993184659900135,-2.2219271899765913,3.8394028490044163,6.67,train,train,train
20161003_085624,53,17.78,17.78,17.78,67.24,26.94,-0.17936592896832204,-0.29195786731456946,0.22274347129287006,2.025842960580599,2.1391834210526017,1.763788572264025,2.1809370979954164,2.893727233098405,2.5892141111787565,2.6265436447470254,2.9103758899433645,2.7785273039060456,2.563817948428883,2.793860857515321,-2.4219320093253076,0.7775802365347747,-1.963616039632074,0.3990445403052416,-2.1123781273733933,1.3505635511640917,-2.2754565440043484,2.5876136479802634,-2.1256957159807297,3.1171929827157228,-2.0955712541009386,2.8082514305017123,-2.062781100786729,3.130118925340109,-2.3136460403534707,2.9760345407561912,-2.3361418765228885,2.7109925348563335,-2.134531507997796,2.765494870263491,-2.2302644314144198,2.9612495185296015,-2.234926444520231,2.8900105815687356,-2.296603021316498,2.6861317370011872,-2.2377341206744292,2.915893295126242,17.78,validation,train,excluded_cross_cell
20161003_085624,54,17.78,0.0,17.78,44.61,26.82,-0.3084997350437745,-0.3728051794975301,0.11091466004527759,2.0522470591390576,2.0216330839498857,1.595858391169314,2.02789681912831,2.9059990137818636,2.5892141111787565,2.6265436447470254,2.8904217566462065,2.7604402271929573,2.591014386206847,2.793860857515321,-2.422496025177557,0.5836492652411605,-1.96539908037724,0.2609974987115361,-2.112791863433409,1.1834057514649914,-2.2774049133245713,2.8285584283870984,-2.129472475285401,3.0497296056466454,-2.1004609089039112,2.698436744832346,-2.0635681925235456,3.07079813169761,-2.3136460403534707,2.9940258183872164,-2.3371765377636646,2.722899403952416,-2.131998792418512,2.765494870263491,-2.2302644314144198,2.947140589686041,-2.2367973524560427,2.8835876869253636,-2.294616923344869,2.7220122761182646,-2.2358614609511376,2.9251434864136923,17.78,test,train,excluded_cross_cell
20161003_085624,55,0.0,0.0,13.33,68.68,26.86,-0.004208844774054682,-0.16664507740894702,0.6014155899603525,2.4955085834834367,3.2139798591639694,2.7083368266878387,3.1220873529282884,3.846752483109736,3.759715292959449,4.016685677649872,4.026707913506289,3.878677161387337,3.6384463160016765,4.148897455008554,-2.429283390236661,0.8344297053938347,-1.9272356677950706,0.4054651081081644,-2.0967919254374956,1.6703636653765945,-2.239141030541525,2.702695892340285,-2.1107259168850065,3.538198996095939,-2.04716828112705,3.323725810227609,-2.0471679811295402,3.528484737465925,-2.1821389399181785,3.912652807061456,-2.2956094792576205,3.818153986652218,-2.0947582457917293,4.069115639176316,-2.1892564076870427,4.066047963066987,-2.148148739689627,3.9189310895756617,-2.2072749131897207,3.693556001997838,-2.2009314392675456,4.187004262910916,0.0,train,train,train
20161003_085624,56,13.33,6.67,13.33,72.51,26.86,-0.4557063743016034,-0.4640245962045058,-0.07413575967141586,1.7488171965099695,1.872500964110114,1.4414289681876218,1.84795685431672,3.0975901782074704,2.8462217385082362,3.0092850188048237,3.199794042903082,3.0622033011974326,2.742521907211919,3.1367065242646173,-2.429283390236661,0.2517626243781657,-1.9646853043816475,-0.002063913885411505,-2.1244389076105716,0.7654208058547571,-2.2827829462824876,2.328793265898627,-2.1353771740101393,2.8726171553283306,-2.1004609089039112,2.4754660033229685,-2.0706812937787635,2.8851752729003195,-2.3065931143915845,3.1847159880404665,-2.3299562897901778,2.9585900937013685,-2.1353771740101393,3.118622246578519,-2.231195096907373,3.2493080319884027,-2.229334631254453,3.1371797511379733,-2.2896688677274994,2.846344400202334,-2.2377341206744292,3.225167987627549,13.33,test,train,excluded_cross_cell
20161003_085624,57,6.67,6.67,20.0,56.87,26.78,-0.39408033918936153,-0.4105301298959304,0.05110785898051091,2.113980989323235,2.3365077742158187,1.7720498376076435,2.2692730480215024,3.5352736258281157,3.3434799880927315,3.552649072182675,3.634613324173754,3.5195994849159042,3.262260931807606,3.6780535650715396,-2.4349742810397914,0.281110527068742,-1.95263269481614,0.02088047757935513,-2.115275994689052,0.8891250638013855,-2.2710864259346746,2.689791181829929,-2.1269525243508878,3.15857789968061,-2.080241861850605,2.734348028710355,-2.062781100786729,3.1165994372832144,-2.272055887959223,3.6208548636915334,-2.322787800311565,3.4347804381791933,-2.1244389076105716,3.6404635948836694,-2.221005106001623,3.6839674097529156,-2.2045513527226803,3.588710991944249,-2.2681836662767134,3.3472408950013173,-2.226550406718048,3.7456070807339485,6.67,test,train,excluded_cross_cell
20161003_085624,58,20.0,0.0,20.0,51.3,26.74,-0.6286711613755805,-0.5751863829263806,-0.26162453813249126,1.4177203511197434,1.3538486457518046,1.0224509277025455,1.3627698160729336,2.760807090578414,2.44437975061172,2.4715258582939397,2.798615809875778,2.5952770947659585,2.3647802455870126,2.648526639563038,-2.430418464503931,0.023521195041345866,-1.9761631922263343,-0.12715178566048355,-2.1240227715895275,0.5425568219274441,-2.285727975927623,2.395410369800784,-2.1353771740101393,2.5310504583022313,-2.110313205346923,2.1064607140226297,-2.070284310828175,2.5413027360930993,-2.3243197156935187,2.851405678987499,-2.3408064407442666,2.5700134364185585,-2.1404662435176105,2.6214242043895157,-2.233992737432833,2.857406549323622,-2.2405497020745933,2.716084506130532,-2.304587095664719,2.5144816331284034,-2.2424311701742985,2.7653186088926023,20.0,train,train,train
20161003_085624,59,0.0,0.0,8.89,60.85,26.74,-0.2639047347810799,-0.30137905387310415,0.3260798726358938,2.441094076831347,2.9575415191077994,2.340360671852758,2.8312032084745304,3.870434050202039,3.759715292959449,3.9612606884936765,3.988806252982154,3.819631362548625,3.6474322641997627,4.119914838333631,-2.4344051319798172,0.4545714232499116,-1.9334383073010857,0.15343513050957044,-2.1037342342488805,1.211624383368409,-2.2499926428748753,2.8024359456586776,-2.120263536200091,3.4349286966261676,-2.055334542570984,3.101777156913906,-2.053384311110922,3.3750621456575014,-2.1928342290349265,3.9449005663375223,-2.3015855926609623,3.8241814657670017,-2.1012782362890103,4.023682441170111,-2.1901496636642577,4.0396560368713,-2.1515822194575183,3.8675986970258975,-2.215490386143112,3.69871344156581,-2.2036451451391423,4.163699590344643,0.0,train,train,train
20161003_085624,60,8.89,4.44,8.89,28.6,26.62,-0.2946395530192797,-0.3225496077808566,0.3359721115795306,2.5027383818972333,2.735983086788265,2.1185180136616286,2.679040114955117,3.4278977334921117,3.245868229931802,3.409175471897044,3.541596801964497,3.443272990080053,3.258838570339701,3.5547164334830077,-2.4270151713722226,0.47502222564492647,-1.9498177738863303,0.22812202445262508,-2.1061962789886555,1.3621237272443871,-2.2643263808769554,3.075268699242275,-2.1236024374656055,3.430947104188589,-2.077842820316139,3.0237899496692684,-2.0588549080714476,3.396158003062083,-2.284745174865715,3.5219212739426964,-2.32687778556309,3.366400994966094,-2.127791802620883,3.502402274668468,-2.2219271899765913,3.5782830327719095,-2.2118307297255817,3.4996450586131633,-2.2739976361421332,3.355625067485667,-2.228405694819794,3.6302984140833887,8.89,train,train,train
20161003_085624,61,4.44,4.44,13.33,32.93,26.5839,0.1833210571270382,0.11778303565638346,1.4056311936760322,3.2709102445545386,3.7088242281695316,3.2525349471602536,3.5947857840614805,3.674499049960448,3.5696481827703184,3.7143132553707465,3.786514202740697,3.685980255496146,3.5608329917199835,3.8614431406996514,-2.4281483159693913,1.2045969214416397,-1.9255194594075793,0.9483232043832053,-2.0850572804654717,2.5988177602464804,-2.22747762050724,3.4687761513942093,-2.0858621094827585,3.8398887764688787,-2.0371486294895846,3.676457621615143,-2.0249533563957662,3.8173650129034553,-2.2537949288246137,3.767873150228729,-2.320749063621717,3.6892093996759123,-2.1185982568810298,3.798453331085618,-2.2136588837996443,3.833040402311826,-2.191043718261138,3.7430906123932046,-2.2547477635798856,3.634386308817566,-2.220083871482302,3.9305071168052983,4.44,train,train,train
