day,segment,source_kind,last_300_s_samples,co_reference_ppm,co_min_ppm,co_max_ppm,humidity_pct,temperature_c,heater_high_fraction,heater_high_n,heater_low_n,r1_high_mohm,r1_low_mohm,r8_high_mohm,r8_low_mohm
20161011_113032,22,UCI487_laboratory,978,17.78,11.11,17.78,47.64,26.14,0.2310838445807771,226,752,0.0896,4.1202000000000005,0.099,21.8575
20161011_113032,23,UCI487_laboratory,971,11.11,0.0,11.11,67.12,26.22,0.23171987641606592,225,746,0.0889,3.1422,0.1007,31.4172
20161011_113032,24,UCI487_laboratory,973,0.0,0.0,11.11,54.77,26.14,0.2302158273381295,224,749,0.0883,2.86,0.1136,61.585
20161011_113032,25,UCI487_laboratory,978,11.11,11.11,13.33,58.2769,26.18,0.2310838445807771,226,752,0.0886,1.9792,0.1011,31.7404
20161011_113032,26,UCI487_laboratory,983,13.33,13.33,15.56,27.47,26.1,0.23296032553407936,229,754,0.0892,2.37415,0.1002,27.59865
20161011_113032,27,UCI487_laboratory,975,15.56,15.56,17.78,42.97,26.18,0.23282051282051283,227,748,0.0895,3.91785,0.0992,24.5017
20161011_113032,28,UCI487_laboratory,971,17.78,2.22,17.78,66.0824,26.22,0.23069001029866118,224,747,0.0892,2.553,0.0981,20.5639
20161011_113032,29,UCI487_laboratory,975,2.22,2.22,2.22,38.23,26.14,0.23282051282051283,227,748,0.0887,3.5694,0.1083,54.073
20161011_113032,30,UCI487_laboratory,984,2.22,2.22,8.89,49.17,26.1,0.23272357723577236,229,755,0.0889,4.43,0.1086,51.6712
20161011_113032,31,UCI487_laboratory,974,8.89,8.89,8.89,35.02,25.99525,0.23305954825462014,227,747,0.0895,5.1272,0.1023,37.922
20161011_113032,32,UCI487_laboratory,974,8.89,3.3871,8.89,65.15,26.02,0.23203285420944558,226,748,0.08925,4.23535,0.1018,35.5392
20161011_113032,33,UCI487_laboratory,971,0.0,0.0,8.8189,27.45,25.86,0.22966014418125644,223,748,0.0889,5.46475,0.1145,66.6625
20161011_113032,34,UCI487_laboratory,971,17.78,9.5092,17.78,29.62,25.82,0.23274974253347064,226,745,0.09025,7.8858,0.099,22.3084
20161011_113032,35,UCI487_laboratory,979,4.44,4.44,9.4825,43.45,25.82,0.23084780388151174,226,753,0.08945,15.2785,0.1061,50.0315
20161011_113032,36,UCI487_laboratory,979,11.11,11.11,11.11,50.16,25.82,0.22982635342185903,225,754,0.0895,8.44565,0.1016,34.4405
20161011_113032,37,UCI487_laboratory,976,11.11,11.11,15.2387,23.05,25.73545,0.2305327868852459,225,751,0.09,12.1369,0.102,35.3657
20161011_113032,38,UCI487_laboratory,971,17.78,9.4292,17.78,63.15,25.78,0.22966014418125644,223,748,0.0897,7.4183,0.0991,21.8236
20161011_113032,39,UCI487_laboratory,976,4.44,4.44,11.1075,54.7,25.7,0.23155737704918034,226,750,0.0888,5.4848,0.1065,50.5188
20161011_113032,40,UCI487_laboratory,971,13.33,13.33,16.0223,59.2,25.7056,0.23274974253347064,226,745,0.089,3.005,0.1008,31.1677
20161011_113032,41,UCI487_laboratory,971,17.78,13.2777,17.78,26.34,25.62,0.23274974253347064,226,745,0.08954999999999999,3.1214,0.0993,22.4985
20161011_113032,42,UCI487_laboratory,974,11.11,6.4427,11.11,19.71,25.62,0.23203285420944558,226,748,0.09004999999999999,13.4174,0.1018,35.8615
20161011_113032,43,UCI487_laboratory,971,2.22,2.22,8.7194,16.36,25.62,0.23069001029866118,224,747,0.092,46.6139,0.1109,66.6625
20161011_113032,44,UCI487_laboratory,971,13.33,5.8641,13.33,30.69,25.5822,0.23069001029866118,224,747,0.0927,49.2563,0.102,31.8103
20161011_113032,45,UCI487_laboratory,979,2.22,2.22,2.22,40.81,25.58,0.22982635342185903,225,754,0.0913,40.5908,0.112,66.0689
20161011_113032,46,UCI487_laboratory,978,15.56,15.56,15.56,18.59,25.5269,0.2331288343558282,228,750,0.092,37.9105,0.102,26.5131
20161011_113032,47,UCI487_laboratory,974,11.11,11.11,11.11,49.62,25.62,0.22895277207392198,223,751,0.0909,31.4259,0.1041,39.4289
20161011_113032,48,UCI487_laboratory,984,20.0,20.0,20.0,54.69,25.62,0.23170731707317074,228,756,0.08979999999999999,8.6309,0.1005,20.7264
20161011_113032,49,UCI487_laboratory,976,20.0,20.0,20.0,41.33,25.58,0.22950819672131148,224,752,0.08979999999999999,5.6366499999999995,0.0997,18.6446
20161011_113032,50,UCI487_laboratory,976,2.22,2.22,2.22,50.63,25.54,0.2305327868852459,225,751,0.0893,9.2404,0.1114,63.5216
20161011_113032,51,UCI487_laboratory,972,20.0,20.0,20.0,43.41,25.5,0.23251028806584362,226,746,0.08979999999999999,4.4922,0.0993,19.0632
20161011_113032,52,UCI487_laboratory,970,6.67,6.67,6.67,46.01,25.5,0.22989690721649483,223,747,0.0893,7.3752,0.1053,49.415
20161011_113032,53,UCI487_laboratory,973,17.78,17.78,17.78,66.52,25.54,0.2312435765673176,225,748,0.0893,3.28045,0.0993,22.1097
20161011_113032,54,UCI487_laboratory,977,17.78,17.78,17.78,43.93,25.46,0.2323439099283521,227,750,0.0889,2.57355,0.0995,22.1097
20161011_113032,55,UCI487_laboratory,974,0.0,0.0,0.0,67.47,25.5,0.23305954825462014,227,747,0.0886,3.5565,0.1144,62.0148
20161011_113032,56,UCI487_laboratory,971,13.33,13.33,13.33,71.29,25.46,0.23171987641606592,225,746,0.0887,1.76295,0.1001,27.6431
20161011_113032,57,UCI487_laboratory,971,6.67,6.67,6.67,55.66,25.34,0.23069001029866118,224,747,0.08845,1.8235,0.1037,42.3679
20161011_113032,58,UCI487_laboratory,975,20.0,20.0,20.0,50.6069,25.34,0.22974358974358974,224,751,0.0888,1.3457,0.0981,19.0632
20161011_113032,59,UCI487_laboratory,982,0.0,0.0,0.0,59.64,25.34,0.23014256619144602,226,756,0.088,2.1635,0.1131,55.988
20161011_113032,60,UCI487_laboratory,976,8.89,8.89,8.89,28.49,25.26,0.2305327868852459,225,751,0.0889,2.3425,0.1022,37.922
20161011_113032,61,UCI487_laboratory,977,4.44,4.44,4.44,32.81,25.26,0.23132036847492324,226,751,0.08875,5.1559,0.1057,48.8133
20161011_113032,62,UCI487_laboratory,971,13.33,13.33,13.33,58.15,25.3,0.22966014418125644,223,748,0.0893,4.80885,0.1005,31.1677
20161011_113032,63,UCI487_laboratory,976,2.22,2.22,2.22,25.21,25.14,0.23155737704918034,226,750,0.08905,7.524900000000001,0.1093,58.8889
20161011_113032,64,UCI487_laboratory,970,20.0,20.0,20.0,44.94,25.22,0.22989690721649483,223,747,0.0901,7.1134,0.0985,19.9659
20161011_113032,65,UCI487_laboratory,975,6.67,6.67,6.67,59.13,25.26,0.22974358974358974,224,751,0.08915000000000001,7.2232,0.1042,44.9727
20161011_113032,66,UCI487_laboratory,971,15.56,15.56,15.56,61.6,25.26,0.23171987641606592,225,746,0.0893,3.31905,0.0998,27.69675
20161011_113032,67,UCI487_laboratory,976,4.44,4.44,4.44,27.4,25.18,0.22950819672131148,224,752,0.0892,5.0235,0.1063,51.0146
20161011_113032,68,UCI487_laboratory,975,0.0,0.0,0.0,51.6,25.18,0.23076923076923078,225,750,0.0887,7.9115,0.1147,64.5356
20161011_113032,69,UCI487_laboratory,981,8.89,8.89,8.89,44.41,25.14,0.22935779816513763,225,756,0.0895,5.95205,0.1026,37.922
20161011_113032,70,UCI487_laboratory,975,6.67,6.67,6.67,60.11,25.18,0.22974358974358974,224,751,0.08925,5.1643,0.10439999999999999,44.4719
20161011_113032,71,UCI487_laboratory,975,6.67,6.67,6.67,48.03,25.18,0.23076923076923078,225,750,0.0889,4.0842,0.104,43.7627
20161011_113032,72,UCI487_laboratory,972,4.44,4.44,4.44,32.26,25.14,0.23045267489711935,224,748,0.0892,6.1551,0.1065,52.6564
20161011_113032,73,UCI487_laboratory,972,8.89,8.89,8.89,50.58,25.18,0.2294238683127572,223,749,0.0893,6.7853,0.1028,40.2271
20161011_113032,74,UCI487_laboratory,973,0.0,0.0,0.0,67.9,25.18,0.2312435765673176,225,748,0.0887,5.17825,0.1142,60.6597
20161011_113032,75,UCI487_laboratory,971,4.44,4.44,4.44,38.65,25.06,0.22966014418125644,223,748,0.0889,3.8805,0.1062,50.6634
20161011_113032,76,UCI487_laboratory,978,8.89,8.89,8.89,50.57,25.1,0.23006134969325154,225,753,0.0889,4.312,0.1025,37.922
20161011_113032,77,UCI487_laboratory,977,11.11,11.11,11.11,33.33,25.06,0.23132036847492324,226,751,0.08935,5.0816,0.1015,34.1425
20161011_113032,78,UCI487_laboratory,974,6.67,6.67,6.67,36.0,25.1,0.23305954825462014,227,747,0.09,10.2303,0.1042,45.2505
20161011_113032,79,UCI487_laboratory,979,4.44,4.44,4.44,30.65,25.1,0.22982635342185903,225,754,0.0896,17.79745,0.1066,52.6564
20161011_113032,80,UCI487_laboratory,974,11.11,11.11,11.11,64.51,25.14,0.23100616016427106,225,749,0.0896,9.6133,0.1013,33.7179
20161011_113032,81,UCI487_laboratory,971,6.67,6.67,6.67,49.55,25.06,0.22760041194644695,221,750,0.0892,5.80825,0.1043,46.0081
20161011_113032,82,UCI487_laboratory,978,8.89,8.89,8.89,30.1,25.02,0.23210633946830267,227,751,0.0896,7.3373,0.1032,40.8277
20161011_113032,83,UCI487_laboratory,980,13.33,13.33,13.33,27.38,25.02,0.2316326530612245,227,753,0.09,15.0478,0.1011,30.6803
20161011_113032,84,UCI487_laboratory,980,13.33,13.33,13.33,39.18,25.06,0.23061224489795917,226,754,0.0907,19.66375,0.101,30.335
20161011_113032,85,UCI487_laboratory,976,15.56,15.56,15.56,37.06,25.06,0.2305327868852459,225,751,0.0904,16.9241,0.1005,26.6951
20161011_113032,86,UCI487_laboratory,974,8.89,8.89,8.89,30.64,25.02,0.2299794661190965,224,750,0.09029999999999999,26.419600000000003,0.1038,43.982
20161011_113032,87,UCI487_laboratory,974,6.67,6.67,6.67,44.92,25.02,0.2299794661190965,224,750,0.0902,24.7139,0.1056,50.3742
20161011_113032,88,UCI487_laboratory,910,2.22,2.22,2.22,27.38,25.02,0.22417582417582418,204,706,0.09054999999999999,29.360950000000003,0.1121,65.5821
20161011_113032,89,UCI487_laboratory,973,0.0,0.0,0.0,64.99,25.1,0.22918807810894143,223,750,0.0892,18.31775,0.1174,71.3599
20161011_113032,90,UCI487_laboratory,971,4.44,4.44,4.44,43.88,25.06,0.23069001029866118,224,747,0.0892,8.5296,0.1077,56.4158
20161011_113032,91,UCI487_laboratory,978,0.0,0.0,0.0,56.12,25.1,0.23006134969325154,225,753,0.0887,7.4619,0.117,67.7787
20161011_113032,92,UCI487_laboratory,982,20.0,20.0,20.0,33.87,25.06,0.23116089613034624,227,755,0.0899,4.3715,0.0993,18.7794
20161011_113032,93,UCI487_laboratory,972,20.0,20.0,20.0,20.79,25.02,0.23251028806584362,226,746,0.09029999999999999,11.3323,0.0995,19.3105
20161011_113032,94,UCI487_laboratory,977,20.0,20.0,20.0,21.9,25.02,0.2323439099283521,227,750,0.0915,30.53335,0.0998,19.4545
20161011_113032,95,UCI487_laboratory,976,17.78,17.78,17.78,21.9,25.06,0.22950819672131148,224,752,0.0928,48.4088,0.101,23.1134
20161011_113032,96,UCI487_laboratory,971,17.78,17.78,17.78,47.51,25.1,0.23171987641606592,225,746,0.0914,34.0626,0.1013,24.744
20161011_113032,97,UCI487_laboratory,983,13.33,13.33,13.33,64.99,25.14,0.23092573753814852,227,756,0.0899,10.614,0.102,30.5716
20161011_113032,98,UCI487_laboratory,979,17.78,17.78,17.78,57.13,25.14,0.22982635342185903,225,754,0.0889,4.0195,0.1003,24.4665
20161011_113032,99,UCI487_laboratory,983,2.22,2.22,2.22,61.58,25.18,0.2299084435401831,226,757,0.08875,4.1904,0.111,57.2171
20161013_143355,0,UCI487_laboratory,976,20.0,15.56,20.0,54.65,25.3,0.2182377049180328,213,763,0.0882,0.5279,0.0947,12.4077
20161013_143355,1,UCI487_laboratory,973,15.56,15.56,20.0,51.11,25.34,0.2199383350462487,214,759,0.0881,0.5561,0.0959,15.776
20161013_143355,2,UCI487_laboratory,980,20.0,4.44,20.0,67.47,25.5,0.2163265306122449,212,768,0.0881,0.51875,0.0952,13.5445
20161013_143355,3,UCI487_laboratory,977,4.44,4.44,15.56,43.41,25.46,0.21903787103377687,214,763,0.08754999999999999,0.6383,0.1003,27.3606
20161013_143355,4,UCI487_laboratory,984,15.56,6.67,15.56,60.65,25.5,0.21646341463414634,213,771,0.0879,0.5527,0.0961,16.2584
20161013_143355,5,UCI487_laboratory,979,6.67,2.22,6.67,40.27,25.46,0.22063329928498468,216,763,0.0879,0.638,0.0995,25.5607
20161013_143355,6,UCI487_laboratory,971,2.22,2.22,11.11,57.68,25.5083,0.2203913491246138,214,757,0.08754999999999999,0.6704,0.1025,31.9278
20161013_143355,7,UCI487_laboratory,975,11.11,2.22,11.11,67.5,25.62,0.2164102564102564,211,764,0.0879,0.59935,0.0978,20.4535
20161013_143355,8,UCI487_laboratory,972,2.22,2.22,13.33,69.30485,25.66,0.21502057613168724,209,763,0.0874,0.6729,0.1025,30.5716
20161013_143355,9,UCI487_laboratory,981,13.33,4.44,13.33,59.19,25.62,0.21712538226299694,213,768,0.0882,0.611,0.0967,18.1475
20161013_143355,10,UCI487_laboratory,973,4.44,4.44,6.67,34.5867,25.54,0.2199383350462487,214,759,0.08835000000000001,0.7243,0.1012,30.6803
20161013_143355,11,UCI487_laboratory,972,6.67,0.0,6.67,59.19,25.62,0.21707818930041153,211,761,0.0882,0.6941,0.0998,26.5131
20161013_143355,12,UCI487_laboratory,978,0.0,0.0,15.56,57.7,25.62,0.2198364008179959,215,763,0.0879,0.7797,0.106,37.5627
20161013_143355,13,UCI487_laboratory,981,15.56,8.89,15.56,53.69,25.62,0.21712538226299694,213,768,0.0882,0.6570499999999999,0.0964,17.0756
20161013_143355,14,UCI487_laboratory,983,8.89,8.89,15.56,44.47,25.66,0.21770091556459817,214,769,0.08865,0.77,0.0987,23.6027
20161013_143355,15,UCI487_laboratory,981,15.56,13.33,15.56,54.7,25.7349,0.21712538226299694,213,768,0.0888,0.7196,0.0967,17.61855
20161013_143355,16,UCI487_laboratory,972,13.33,13.33,15.56,39.24,25.66,0.21810699588477367,212,760,0.08875,0.8139000000000001,0.0974,20.5337
20161013_143355,17,UCI487_laboratory,976,15.56,8.89,15.56,62.64,25.66,0.2192622950819672,214,762,0.0886,0.8574999999999999,0.097,18.87745
20161013_143355,18,UCI487_laboratory,977,8.89,8.89,11.11,38.17,25.5,0.22006141248720573,215,762,0.0887,1.07365,0.0992,25.9021
20161013_143355,19,UCI487_laboratory,972,11.11,0.0,11.11,53.66,25.46,0.2191358024691358,213,759,0.0889,1.1356,0.0984,23.1766
20161013_143355,20,UCI487_laboratory,975,0.0,0.0,15.56,57.17,25.42,0.2164102564102564,211,764,0.0886,1.52545,0.1071,41.2509
20161013_143355,21,UCI487_laboratory,978,15.56,15.56,17.78,47.02,25.34,0.2167689161554192,212,766,0.0889,1.1994,0.0967,18.6865
20161013_143355,22,UCI487_laboratory,979,17.78,11.11,17.78,53.63,25.26,0.21654749744637386,212,767,0.0895,1.2638,0.09655,17.1537
20161013_143355,23,UCI487_laboratory,974,11.11,0.0,11.11,71.26,25.26,0.2166324435318275,211,763,0.0892,1.4323,0.0982,22.4985
20161013_143355,24,UCI487_laboratory,975,0.0,0.0,11.11,59.61,25.1525,0.21846153846153846,213,762,0.0884,1.6667,0.1075,42.92805
20161013_143355,25,UCI487_laboratory,971,11.11,11.11,13.33,63.04,25.1,0.2203913491246138,214,757,0.08885000000000001,1.3276,0.0987,24.5017
20161013_143355,26,UCI487_laboratory,972,13.33,13.33,15.56,32.79,25.02,0.21810699588477367,212,760,0.089,1.3578999999999999,0.0981,22.9007
20161013_143355,27,UCI487_laboratory,978,15.56,15.56,17.78,48.01,25.06,0.21881390593047034,214,764,0.08945,1.6313,0.0974,20.1292
20161013_143355,28,UCI487_laboratory,976,17.78,2.22,17.78,70.28,25.1,0.21413934426229508,209,767,0.0891,1.452,0.0965,17.1181
20161013_143355,29,UCI487_laboratory,973,2.22,2.22,2.22,43.35,24.98,0.21788283658787255,212,761,0.0888,2.2179,0.1048,40.8277
20161013_143355,30,UCI487_laboratory,981,2.22,2.22,8.89,53.6,25.02,0.218144750254842,214,767,0.0889,2.3191,0.1048,38.833
20161013_143355,31,UCI487_laboratory,974,8.89,8.89,8.89,39.69,24.979750000000003,0.2166324435318275,211,763,0.0895,2.4001,0.1001,29.085
20161013_143355,32,UCI487_laboratory,973,8.89,0.0,8.89,68.84,25.06,0.21685508735868447,211,762,0.0888,2.2789,0.0997,27.4483
20161013_143355,33,UCI487_laboratory,978,0.0,0.0,17.78,32.25,24.94,0.21881390593047034,214,764,0.08885000000000001,3.0812999999999997,0.1095,48.5445
20161013_143355,34,UCI487_laboratory,971,17.78,4.44,17.78,34.39,24.98,0.21730175077239958,211,760,0.0899,3.0059,0.0971,19.2348
20161013_143355,35,UCI487_laboratory,977,4.44,4.44,11.11,48.0,24.98,0.21494370522006143,210,767,0.0896,6.1244,0.103,37.5627
20161013_143355,36,UCI487_laboratory,981,11.11,11.11,11.11,54.6,24.98,0.21712538226299694,213,768,0.0895,4.5141,0.0993,26.6121
20161013_143355,37,UCI487_laboratory,975,11.11,11.11,17.78,27.92,24.9,0.21743589743589745,212,763,0.08965000000000001,5.4918,0.0995,28.1511
20161013_143355,38,UCI487_laboratory,971,17.78,4.44,17.78,66.43,25.02,0.21421215242018538,208,763,0.08965000000000001,4.0125,0.097,18.7794
20161013_143355,39,UCI487_laboratory,978,4.44,4.44,13.33,58.1,25.02,0.21779141104294478,213,765,0.0892,3.7746,0.1032,36.8637
20161013_143355,40,UCI487_laboratory,974,13.33,13.33,17.78,62.53,24.9804,0.21868583162217659,213,761,0.0895,2.3229,0.0989,24.9033
20161013_143355,41,UCI487_laboratory,972,17.78,11.11,17.78,30.8838,24.94,0.2191358024691358,213,759,0.09,2.3022,0.0975,20.0232
20161013_143355,42,UCI487_laboratory,982,11.11,2.22,11.11,24.65,24.94,0.21792260692464357,214,768,0.08995,5.6171,0.0998,28.5631
20161013_143355,43,UCI487_laboratory,976,2.22,2.22,13.33,21.89,24.94,0.2151639344262295,210,766,0.09054999999999999,21.0443,0.1067,48.09445
20161013_143355,44,UCI487_laboratory,982,13.33,2.22,13.33,34.93,24.94,0.219959266802444,216,766,0.09154999999999999,25.1603,0.0991,25.9021
20161013_143355,45,UCI487_laboratory,984,2.22,2.22,15.56,44.91,24.94,0.21747967479674796,214,770,0.09040000000000001,24.6413,0.1065,45.888400000000004
20161013_143355,46,UCI487_laboratory,971,15.56,11.11,15.56,22.99,24.9,0.21936148300720906,213,758,0.0912,20.5718,0.0985,24.3473
20161013_143355,47,UCI487_laboratory,975,11.11,11.11,20.0,53.6,24.9604,0.2164102564102564,211,764,0.0905,19.6593,0.1002,30.6803
20161013_143355,48,UCI487_laboratory,974,20.0,20.0,20.0,58.1,24.98,0.21868583162217659,213,761,0.09,6.1633,0.0976,19.9183
20161013_143355,49,UCI487_laboratory,972,20.0,2.22,20.0,44.9,24.9,0.21604938271604937,210,762,0.08979999999999999,4.03055,0.0973,18.4133
20161013_143355,50,UCI487_laboratory,971,2.22,2.22,20.0,53.59,24.9,0.21730175077239958,211,760,0.0891,6.7394,0.1071,50.0315
20161013_143355,51,UCI487_laboratory,983,20.0,6.67,20.0,46.45,24.86,0.21566632756866735,212,771,0.0899,3.2193,0.0975,18.5035
20161013_143355,52,UCI487_laboratory,972,6.67,6.67,17.78,49.52,24.86,0.22016460905349794,214,758,0.08954999999999999,5.177849999999999,0.1028,39.4289
20161013_143355,53,UCI487_laboratory,971,17.78,17.78,17.78,69.76,24.9,0.21730175077239958,211,760,0.0895,2.57995,0.0979,20.8396
20161013_143355,54,UCI487_laboratory,971,17.78,0.0,17.78,47.47,24.78,0.21730175077239958,211,760,0.0893,2.1077000000000004,0.0981,21.4895
20161013_143355,55,UCI487_laboratory,975,0.0,0.0,6.4917,70.71,24.86,0.21846153846153846,213,762,0.0889,2.9528499999999998,0.1118,52.1599
20161013_143355,56,UCI487_laboratory,977,13.33,8.9411,13.33,74.47,24.8256,0.21903787103377687,214,763,0.08935,1.6047,0.0992,25.0646
20161013_143355,57,UCI487_laboratory,982,6.67,6.67,14.8546,59.06,24.78,0.21690427698574338,213,769,0.0889,1.641,0.1028,36.3407
20161013_143355,58,UCI487_laboratory,976,20.0,9.28,20.0,53.06,24.74,0.21413934426229508,209,767,0.0891,1.1728,0.0976,18.7371
20161013_143355,59,UCI487_laboratory,971,0.0,0.0,5.574,62.0,24.74,0.21627188465499486,210,761,0.0882,1.8403,0.112,54.4724
20161013_143355,60,UCI487_laboratory,973,8.89,6.2556,8.89,31.68,24.62,0.2158273381294964,210,763,0.08895,1.8033,0.1018,35.685
20161013_143355,61,UCI487_laboratory,971,4.44,4.44,10.9741,34.9737,24.62,0.21936148300720906,213,758,0.0892,3.18905,0.1052,46.0081
20161013_143355,62,UCI487_laboratory,984,13.33,5.2975,13.33,61.51,24.7,0.21544715447154472,212,772,0.0895,2.9067,0.1001,28.1511
20161013_143355,63,UCI487_laboratory,971,2.22,2.22,12.1768,28.43,24.46,0.21730175077239958,211,760,0.0892,4.7556,0.1083,54.073
20161013_143355,64,UCI487_laboratory,980,20.0,10.2424,20.0,47.92,24.3,0.21836734693877552,214,766,0.09004999999999999,4.46095,0.098,19.8145
20161013_143355,65,UCI487_laboratory,973,6.67,6.67,12.9286,61.44,24.3,0.2158273381294964,210,763,0.0899,5.524,0.1037,41.4854
20161013_143355,66,UCI487_laboratory,980,15.56,9.7887,15.56,63.88,24.3,0.2163265306122449,212,768,0.0893,2.8762,0.0995,26.4311
20161013_143355,67,UCI487_laboratory,982,4.44,1.8426,4.44,30.56,24.14,0.21792260692464357,214,768,0.08935,4.4024,0.1057,46.15335
20161013_143355,68,UCI487_laboratory,975,0.0,0.0,0.0,53.48,24.14,0.2194871794871795,214,761,0.0896,6.5267,0.114,60.1664
20161013_143355,69,UCI487_laboratory,971,8.89,8.89,8.89,47.38,24.1,0.21730175077239958,211,760,0.0893,5.06215,0.1022,37.922
20161013_143355,70,UCI487_laboratory,971,6.67,6.67,6.67,62.4,24.14,0.21627188465499486,210,761,0.08940000000000001,4.5497,0.1041,43.0331
20161013_143355,71,UCI487_laboratory,973,6.67,6.67,6.67,50.45,24.14,0.21685508735868447,211,762,0.0892,3.7056500000000003,0.1038,42.24575
20161013_143355,72,UCI487_laboratory,984,4.44,4.44,4.44,34.85,24.14,0.21646341463414634,213,771,0.0895,5.0054,0.1062,46.8407
20161013_143355,73,UCI487_laboratory,974,8.89,8.89,8.89,53.4987,24.3,0.21560574948665298,210,764,0.08979999999999999,5.34835,0.1026,38.4568
20161013_143355,74,UCI487_laboratory,982,0.0,0.0,0.0,70.15,24.42,0.21690427698574338,213,769,0.0889,4.546,0.1138,54.8097
20161013_143355,75,UCI487_laboratory,973,4.44,4.44,4.44,41.21,24.42,0.21685508735868447,211,762,0.0892,3.41035,0.1058,47.3955
20161013_143355,76,UCI487_laboratory,980,8.89,8.89,8.89,52.53,24.54,0.2163265306122449,212,768,0.08940000000000001,3.4703,0.1023,36.1896
20161013_143355,77,UCI487_laboratory,971,11.11,11.11,11.11,35.43,24.62,0.21524201853759012,209,762,0.0899,3.7584999999999997,0.1011,33.4318
20161013_143355,78,UCI487_laboratory,970,6.67,6.67,6.67,38.09,24.74,0.21649484536082475,210,760,0.08940000000000001,6.809,0.1037,43.5025
20161013_143355,79,UCI487_laboratory,982,4.44,4.44,4.44,32.78,24.86,0.2158859470468432,212,770,0.08979999999999999,11.642050000000001,0.106,47.6519
20161013_143355,80,UCI487_laboratory,971,11.11,11.11,11.11,68.83,25.02,0.21627188465499486,210,761,0.08985,6.0849,0.1007,31.6705
20161013_143355,81,UCI487_laboratory,977,6.67,6.67,6.67,72.19,25.18,0.21699078812691913,212,765,0.0887,2.8783,0.1032,37.922
20161013_143355,82,UCI487_laboratory,974,8.89,8.89,8.89,60.1,25.1,0.21765913757700206,212,762,0.08895,1.92915,0.102,34.7436
20161013_143355,83,UCI487_laboratory,981,13.33,13.33,13.33,50.57,25.1,0.21508664627930682,211,770,0.0889,1.62205,0.0998,27.2562
20161013_143355,84,UCI487_laboratory,970,13.33,13.33,13.33,53.6237,25.19495,0.21649484536082475,210,760,0.0888,1.6785,0.0997,27.6431
20161013_143355,85,UCI487_laboratory,975,15.56,15.56,15.56,50.59,25.26,0.2194871794871795,214,761,0.0895,1.7048,0.0989,24.1948
20161013_143355,86,UCI487_laboratory,973,8.89,8.89,8.89,42.87,25.26,0.21788283658787255,212,761,0.08915000000000001,2.3425,0.1018,36.1896
20161013_143355,87,UCI487_laboratory,971,6.67,6.67,6.67,54.15,25.34,0.21627188465499486,210,761,0.0892,2.8035,0.1032,40.2271
20161013_143355,88,UCI487_laboratory,982,2.22,2.22,2.22,39.19,25.22,0.2158859470468432,212,770,0.0887,3.63325,0.1085,50.3742
20161013_143355,89,UCI487_laboratory,976,0.0,0.0,0.0,69.36,25.3,0.2151639344262295,210,766,0.08875,3.4199,0.1131,54.4724
20161013_143355,90,UCI487_laboratory,977,4.44,4.44,4.44,52.61,25.18,0.21699078812691913,212,765,0.089,2.5051,0.10505,43.5025
20161013_143355,91,UCI487_laboratory,977,0.0,0.0,0.0,62.09,25.26,0.21392016376663256,209,768,0.0883,2.5241499999999997,0.1133,55.22
20161013_143355,92,UCI487_laboratory,975,20.0,20.0,20.0,43.38,25.18,0.2153846153846154,210,765,0.08925,1.532,0.0978,18.6446
20161013_143355,93,UCI487_laboratory,971,20.0,20.0,20.0,32.27,25.18,0.21627188465499486,210,761,0.08940000000000001,2.1963,0.0979,19.3105
20161013_143355,94,UCI487_laboratory,977,20.0,20.0,20.0,33.35,25.22,0.218014329580348,213,764,0.0901,4.04915,0.098,19.4545
20161013_143355,95,UCI487_laboratory,980,17.78,17.78,17.78,32.81,25.26,0.2173469387755102,213,767,0.0906,8.0999,0.0985,22.1794
20161013_143355,96,UCI487_laboratory,971,17.78,17.78,17.78,55.18,25.5,0.21627188465499486,210,761,0.08995,6.8738,0.0986,23.1766
20161013_143355,97,UCI487_laboratory,970,13.33,13.33,13.33,70.39,25.74,0.2154639175257732,209,761,0.0892,3.2608,0.0993,27.1697
20161013_143355,98,UCI487_laboratory,981,17.78,17.78,17.78,62.67,25.82,0.218144750254842,214,767,0.0892,1.7391,0.0985,21.9829
20161013_143355,99,UCI487_laboratory,975,2.22,2.22,2.22,65.6,25.82,0.2164102564102564,211,764,0.0886,1.9444,0.108,47.9632
20161014_184659,0,UCI487_laboratory,981,20.0,15.56,20.0,42.9,25.54,0.21508664627930682,211,770,0.0892,1.29615,0.0973,17.4364
20161014_184659,1,UCI487_laboratory,971,15.56,15.56,20.0,40.8,25.5,0.21627188465499486,210,761,0.08940000000000001,1.9235,0.0985,23.459
20161014_184659,2,UCI487_laboratory,979,20.0,4.44,20.0,60.16,25.54,0.21552604698672115,211,768,0.0893,1.9445000000000001,0.0976,19.83805
20161014_184659,3,UCI487_laboratory,972,4.44,4.44,15.56,34.45,25.5,0.21502057613168724,209,763,0.0888,3.3034,0.1046,43.982
20161014_184659,4,UCI487_laboratory,979,15.56,6.67,15.56,53.17,25.58,0.21756894790602654,213,766,0.0897,2.98135,0.0989,24.5017
20161014_184659,5,UCI487_laboratory,982,6.67,2.22,6.67,32.83,25.5,0.21690427698574338,213,769,0.0897,4.869,0.1031,39.6076
20161014_184659,6,UCI487_laboratory,981,2.22,2.22,11.11,50.63,25.5,0.21406727828746178,210,771,0.0896,6.7453,0.1078,49.415
